Name,Team,W,L,QS,ERA,G,GS,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/IP,SPTS,SPTS/IP,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
Nolan Hoffman,TEX,0.0516,0.0659,0.0588,4.66632,0.3131,0.1461,0,0,,1,4.434,1.0501,0.5616,0.51848,0.1258,0.446,,0.047,0.7691,6.9219,4.014,1.72444,1.1322,0.173455,0.100586,0.072868742,0.266455,1.4961,0.303437,0.707965,,,4.74268,-9.99E-05,-0.000679999,999,,,,,,,6.8,6.8,7,7,,,,,,,,,,,,,,,,,,,Nolan Hoffman,sa3007471,676510
River Ryan,LAD,0.0586,0.0624,0.0726,4.66416,0.1754,0.1754,0,0,,1,4.373,1.0262,0.5576,0.51824,0.1461,0.3985,,0.0485,0.832,7.488,3.5865,2.08783,1.3149,0.190258,0.0911274,0.099131033,0.261386,1.4247,0.298552,0.710644,,,4.74278,-9.99E-05,-0.000679999,999,,,,,,,6.8,6.8,7,7,,,,,,,,,,,,,,,,,,,River Ryan,29514,689981
A.J. Blubaugh,HOU,0.055,0.0662,0.0718,4.70403,0.1754,0.1754,0,0,,1,4.348,1.0144,0.5603,0.52267,0.1523,0.3841,,0.0415,0.8397,7.5573,3.4569,2.18615,1.3707,0.193123,0.0883395,0.104783803,0.258617,1.3985,0.294192,0.707175,,,4.74378,-9.99E-05,-0.000679999,999,,,,,,,6.8,6.8,7,7,,,,,,,,,,,,,,,,,,,A.J. Blubaugh,sa3020112,805123
Ethan Pecko,HOU,0.0534,0.0647,0.0609,4.70583,0.2843,0.1523,0,0,,1,4.367,1.0149,0.5613,0.52287,0.1466,0.4097,,0.0401,0.8388,7.5492,3.6873,2.04735,1.3194,0.192077,0.0938173,0.098259673,0.259088,1.4246,0.296166,0.707994,,,4.74408,-9.99E-05,-0.000679999,999,,,,,,,6.8,6.8,7,7,,,,,,,,,,,,,,,,,,,Ethan Pecko,sa3022997,814490
Luis De Avila,,0.0548,0.0664,0.0763,4.47246,0.1754,0.1754,0,0,,1,4.433,1.0639,0.5426,0.49694,0.1105,0.4499,,0.0458,0.6726,6.0534,4.0491,1.495,0.9945,0.151726,0.101489,0.050236851,0.270211,1.5138,0.302264,0.714591,,,4.74488,-9.99E-05,-0.000679999,999,,,,,,,6.8,6.8,7,7,,,,,,,,,,,,,,,,,,,Luis De Avila,sa3005839,678752
Ariel Jurado,,0.053,0.0683,0.0717,4.70988,0.1754,0.1754,0,0,,1,4.338,1.0755,0.5624,0.52332,0.1507,0.3125,,0.0412,0.7207,6.4863,2.8125,2.30624,1.3563,0.166136,0.0720378,0.09409868,0.269935,1.388,0.297086,0.701432,,,4.74528,-9.99E-05,-0.000679999,999,,,,,,,6.8,6.8,7,7,,,,,,,,,,,,,,,,,,,Ariel Jurado,17030,642558
Blake Wehunt,BOS,0.0527,0.0686,0.069,4.84893,0.1754,0.1754,0,0,,1,4.38,1.0631,0.5787,0.53877,0.1408,0.384,,0.0437,0.7658,6.8922,3.456,1.99427,1.2672,0.17484,0.0876712,0.087168954,0.268983,1.4471,0.30282,0.694731,,,4.74838,-9.99E-05,-0.000679999,999,,,,,,,6.8,6.8,7,7,,,,,,,,,,,,,,,,,,,Blake Wehunt,sa3023220,687762
Royber Salinas,ATL,0.0576,0.0635,0.0716,4.71609,0.1754,0.1754,0,0,,1,4.439,0.9774,0.5627,0.52401,0.1355,0.5107,,0.0474,0.926,8.334,4.5963,1.8132,1.2195,0.208606,0.115048,0.093557112,0.251849,1.4881,0.29861,0.712723,,,4.75028,-9.99E-05,-0.000679999,999,,,,,,,3.8,3.8,4,4,,,,,,,,,,,,,,,,,,,Royber Salinas,sa3009243,683690
Jack Perkins,ATH,0.053,0.0677,0.0716,4.60359,0.1961,0.1711,0,0,,1,4.387,1.0075,0.5521,0.51151,0.1341,0.4396,,0.0506,0.8132,7.3188,3.9564,1.84986,1.2069,0.185366,0.100205,0.08516071,0.258545,1.4471,0.296118,0.710678,,,4.75398,-9.99E-05,-0.000679999,999,,,,,,,6.8,6.8,7,7,,,,,,,,,,,,,,,,,,,Jack Perkins,sa3020076,678022
Andrew Alvarez,WSN,0.0525,0.0689,0.0767,4.4532,0.1754,0.1754,0,0,,1,4.388,1.0594,0.5387,0.4948,0.12,0.405,,0.0465,0.6623,5.9607,3.645,1.63531,1.08,0.150934,0.0922972,0.058637194,0.269122,1.4644,0.297825,0.714054,,,4.75638,-9.99E-05,-0.000679999,999,,,,,,,6.8,6.8,7,7,,,,,,,,,,,,,,,,,,,Andrew Alvarez,sa3017531,674841
Eiberson Castellano,PHI,0.0557,0.0649,0.0714,4.63635,0.1919,0.1719,0,0,,1,4.361,1.0156,0.5545,0.51515,0.1444,0.3863,,0.0627,0.8163,7.3467,3.4767,2.11312,1.2996,0.187182,0.0885806,0.098601229,0.259611,1.4019,0.295192,0.70632,,,4.75808,-9.99E-05,-0.000679999,999,,,,,,,6.8,6.8,7,7,,,,,,,,,,,,,,,,,,,Eiberson Castellano,sa3015414,682769
Brendan McKay,,0.0533,0.068,0.0722,4.68468,0.1754,0.1754,0,0,,1,4.338,1.0504,0.5566,0.52052,0.1608,0.3267,,0.0431,0.8035,7.2315,2.9403,2.45944,1.4472,0.185224,0.0753112,0.109912403,0.264704,1.3771,0.296148,0.712252,,,4.75928,-9.99E-05,-0.000679999,999,,,,,,,6.8,6.8,7,7,,,,,,,,,,,,,,,,,,,Brendan McKay,20186,656713
James Hicks,HOU,0.0522,0.0649,0.0559,4.78251,0.3247,0.1437,0,0,,1,4.35,1.0639,0.5701,0.53139,0.1523,0.3357,,0.0461,0.7654,6.8886,3.0213,2.28001,1.3707,0.175954,0.0771724,0.098781615,0.268106,1.3996,0.298836,0.699186,,,4.76098,-9.99E-05,-0.000679999,999,,,,,,,6.8,6.8,7,7,,,,,,,,,,,,,,,,,,,James Hicks,sa3023161,801802
George Klassen,LAA,0.0525,0.0688,0.0725,4.66857,0.1754,0.1754,0,0,,1,4.39,0.9819,0.557,0.51873,0.148,0.4619,,0.0424,0.9207,8.2863,4.1571,1.99329,1.332,0.209727,0.105216,0.104510255,0.252696,1.4438,0.296024,0.717128,,,4.76198,-9.99E-05,-0.000679999,999,,,,,,,6.8,6.8,7,7,,,,,,,,,,,,,,,,,,,George Klassen,sa3023440,691946
Rafael Sanchez,TOR,0.0535,0.0676,0.0708,4.71519,0.1837,0.1737,0,0,,1,4.359,1.0922,0.5651,0.52391,0.1452,0.3216,,0.0344,0.6786,6.1074,2.8944,2.11007,1.3068,0.155678,0.0737784,0.081899516,0.272845,1.4138,0.297874,0.701104,,,4.76488,-9.99E-05,-0.000679999,999,,,,,,,6.8,6.8,7,7,,,,,,,,,,,,,,,,,,,Rafael Sanchez,sa3018362,803596
Caleb Sampen,,0.0507,0.0667,0.0578,4.7646,0.3131,0.1461,0,0,,1,4.36,1.1023,0.57,0.5294,0.1456,0.3116,,0.0437,0.6786,6.1074,2.8044,2.17779,1.3104,0.155642,0.0714679,0.084174305,0.275252,1.4139,0.300802,0.697403,,,4.76798,-9.99E-05,-0.000679999,999,,,,,,,6.8,6.8,7,7,,,,,,,,,,,,,,,,,,,Caleb Sampen,sa3007965,680789
Jean Pinto,HOU,0.0535,0.0661,0.065,4.74039,0.2373,0.1623,0,0,,1,4.392,1.0434,0.5677,0.52671,0.1381,0.4136,,0.0435,0.7805,7.0245,3.7224,1.88709,1.2429,0.177709,0.0941712,0.083538242,0.265166,1.457,0.300136,0.703749,,,4.77208,-9.99E-05,-0.000679999,999,,,,,,,6.8,6.8,7,7,,,,,,,,,,,,,,,,,,,Jean Pinto,sa3011803,686645
Nick Sinacola,SFG,0.0492,0.0686,0.0589,4.71132,0.3049,0.1479,0,0,,1,4.355,1.0637,0.5617,0.52348,0.1505,0.3097,,0.0474,0.7083,6.3747,2.7873,2.28705,1.3545,0.162641,0.0711137,0.091526978,0.266065,1.3734,0.290911,0.698116,,,4.77768,-9.99E-05,-0.000679999,999,,,,,,,6.8,6.8,7,7,,,,,,,,,,,,,,,,,,,Nick Sinacola,sa3017862,701161
Corey Kluber,,0.0504,0.0653,0.0514,4.76289,0.375,0.133,0,0,,1,4.324,1.0682,0.5638,0.52921,0.1704,0.2583,,0.05,0.7639,6.8751,2.3247,2.95741,1.5336,0.176665,0.0597364,0.116928767,0.266006,1.3265,0.291361,0.70105,,,4.77878,-9.99E-05,-0.000679999,999,,,,,,,6.8,6.8,7,7,,,,,,,,,,,,,,,,,,,Corey Kluber,2429,446372
Chris Archer,,0.0523,0.069,0.0702,4.78836,0.1754,0.1754,0,0,,1,4.386,1.0366,0.5697,0.53204,0.1495,0.3979,,0.0401,0.8204,7.3836,3.5811,2.06182,1.3455,0.18705,0.0907205,0.096329235,0.262563,1.4345,0.297874,0.705844,,,4.78318,-9.99E-05,-0.000679999,999,,,,,,,6.8,6.8,7,7,,,,,,,,,,,,,,,,,,,Chris Archer,6345,502042
Trent Sellers,NYY,0.0532,0.0598,0.0463,4.5513,0.4616,0.1146,0,0,,1,4.397,0.9881,0.5449,0.5057,0.1443,0.4492,,0.0434,0.8671,7.8039,4.0428,1.93032,1.2987,0.197203,0.102161,0.095042087,0.253073,1.4373,0.29167,0.722427,,,4.78598,-9.99E-05,-0.000679999,999,,,,,,,6.8,6.8,7,7,,,,,,,,,,,,,,,,,,,Trent Sellers,sa3023454,815587
Brody McCullough,CHC,0.0527,0.0671,0.0664,4.71015,0.229,0.164,0,0,,1,4.355,1.0199,0.5604,0.52335,0.1533,0.3823,,0.0405,0.8208,7.3872,3.4407,2.14701,1.3797,0.188473,0.0877842,0.10068886,0.259371,1.4022,0.292958,0.708836,,,4.78618,-9.99E-05,-0.000679999,999,,,,,,,6.8,6.8,7,7,,,,,,,,,,,,,,,,,,,Brody McCullough,sa3020599,805664
Danny Wirchansky,SEA,0.0513,0.0677,0.0667,4.50855,0.262,0.157,0,0,,1,4.334,1.0469,0.5393,0.50095,0.1512,0.3262,,0.0393,0.7205,6.4845,2.9358,2.20877,1.3608,0.166244,0.0752653,0.090978302,0.263802,1.3731,0.289234,0.717914,,,4.78758,-9.99E-05,-0.000679999,999,,,,,,,6.8,6.8,7,7,,,,,,,,,,,,,,,,,,,Danny Wirchansky,sa3023469,688024
Nathan Kirby,,0.0507,0.0622,0.0461,4.58091,0.4682,0.1132,0,0,,1,4.426,1.0236,0.5496,0.50899,0.1293,0.4631,,0.044,0.7901,7.1109,4.1679,1.70611,1.1637,0.178513,0.104632,0.073881604,0.261196,1.4867,0.29815,0.71771,,,4.78848,-9.99E-05,-0.000679999,999,,,,,,,6.8,6.8,7,7,,,,,,,,,,,,,,,,,,,Nathan Kirby,sa874754,621403
Scott Randall,,0.0476,0.0665,0.0459,4.79403,0.4344,0.1204,0,0,,1,4.343,1.0904,0.5699,0.53267,0.1532,0.2941,,0.0431,0.688,6.192,2.6469,2.33934,1.3788,0.158416,0.0677182,0.090697691,0.272205,1.3845,0.296151,0.696227,,,4.79368,-9.99E-05,-0.000679999,999,,,,,,,6.8,6.8,7,7,,,,,,,,,,,,,,,,,,,Scott Randall,sa3017752,695246
Luis Moreno,NYM,0.0557,0.0639,0.0688,4.58775,0.2266,0.1646,0,0,,1,4.414,1.035,0.5527,0.50975,0.1273,0.4348,,0.0484,0.7382,6.6438,3.9132,1.69779,1.1457,0.167241,0.0985048,0.068735845,0.263305,1.4698,0.296121,0.710061,,,4.79458,-9.99E-05,-0.000679999,999,,,,,,,6.8,6.8,7,7,,,,,,,,,,,,,,,,,,,Luis Moreno,sa3009950,691032
Tekoah Roby,STL,0.0533,0.068,0.0724,4.67253,0.1754,0.1754,0,0,,1,4.35,1.0418,0.557,0.51917,0.1507,0.3494,,0.0449,0.7561,6.8049,3.1446,2.164,1.3563,0.173816,0.0803218,0.093494259,0.263367,1.3912,0.292269,0.706817,,,4.79628,-9.99E-05,-0.000679999,999,,,,,,,6.8,6.8,7,7,,,,,,,,,,,,,,,,,,,Tekoah Roby,sa3014519,694358
Cooper Hjerpe,STL,0.0549,0.0663,0.0754,4.51863,0.1754,0.1754,0,0,,1,4.419,0.962,0.5399,0.50207,0.1355,0.4957,,0.0529,0.8885,7.9965,4.4613,1.79241,1.2195,0.201064,0.112175,0.088888876,0.248553,1.4577,0.290367,0.723817,,,4.79678,-9.99E-05,-0.000679999,999,,,,,,,6.8,6.8,7,7,,,,,,,,,,,,,,,,,,,Cooper Hjerpe,sa3020736,687309
Kaleb Roper,,0.0501,0.0652,0.051,4.73985,0.3874,0.1304,0,0,,1,4.394,1.0649,0.5674,0.52665,0.1389,0.3913,,0.0394,0.7328,6.5952,3.5217,1.87273,1.2501,0.166773,0.0890533,0.077719621,0.26869,1.4562,0.299521,0.704424,,,4.79868,-9.99E-05,-0.000679999,999,,,,,,,6.8,6.8,7,7,,,,,,,,,,,,,,,,,,,Kaleb Roper,sa3010110,656914
Domingo Robles,ATH,0.0528,0.066,0.0657,4.54284,0.2645,0.1565,0,0,,1,4.341,1.0476,0.5443,0.50476,0.1444,0.3495,,0.0443,0.7106,6.3954,3.1455,2.03319,1.2996,0.163695,0.0805114,0.083183609,0.265403,1.3971,0.29209,0.713676,,,4.80388,-9.99E-05,-0.000679999,999,,,,,,,6.8,6.8,7,7,,,,,,,,,,,,,,,,,,,Domingo Robles,sa872881,660781
Andrew Moore,,0.052,0.0661,0.0595,4.7952,0.2876,0.1516,0,0,,1,4.326,1.067,0.5681,0.5328,0.1691,0.2791,,0.0446,0.7646,6.8814,2.5119,2.73952,1.5219,0.176745,0.0645169,0.112228379,0.266597,1.3461,0.292609,0.701305,,,4.80668,-9.99E-05,-0.000679999,999,,,,,,,6.8,6.8,7,7,,,,,,,,,,,,,,,,,,,Andrew Moore,17553,621058
Isaac Coffey,BOS,0.0527,0.0681,0.0665,4.85748,0.1985,0.1705,0,0,,1,4.393,1.0049,0.5761,0.53972,0.1489,0.404,,0.0787,0.8713,7.8417,3.636,2.15668,1.3401,0.198338,0.0919645,0.106373765,0.256988,1.4089,0.296183,0.693746,,,4.80768,-9.99E-05,-0.000679999,999,,,,,,,6.8,6.8,7,7,,,,,,,,,,,,,,,,,,,Isaac Coffey,sa3020222,806190
Adam Macko,TOR,0.0553,0.0658,0.0745,4.56768,0.1754,0.1754,0,0,,1,4.394,1.0025,0.546,0.50752,0.1444,0.4132,,0.0582,0.8246,7.4214,3.7188,1.99564,1.2996,0.187665,0.0940373,0.093627669,0.25557,1.4157,0.290527,0.716664,,,4.80868,-9.99E-05,-0.000679999,999,,,,,,,6.8,6.8,7,7,,,,,,,,,,,,,,,,,,,Adam Macko,sa3011555,671936
Logan Verrett,,0.0503,0.0705,0.0697,4.69557,0.1985,0.1705,0,0,,1,4.309,1.0715,0.5596,0.52173,0.1579,0.2828,,0.0459,0.6971,6.2739,2.5452,2.46499,1.4211,0.161778,0.0656301,0.096147604,0.269201,1.3543,0.292324,0.701264,,,4.81108,-9.99E-05,-0.000679999,999,,,,,,,6.8,6.8,7,7,,,,,,,,,,,,,,,,,,,Logan Verrett,12905,548337
Brian Keller,,0.0522,0.0668,0.0635,4.71087,0.2571,0.1581,0,0,,1,4.358,1.0075,0.5595,0.52343,0.1561,0.385,,0.0455,0.8371,7.5339,3.465,2.17429,1.4049,0.192084,0.0883433,0.10374026,0.256525,1.3925,0.290154,0.709564,,,4.81308,-9.99E-05,-0.000679999,999,,,,,,,6.8,6.8,7,7,,,,,,,,,,,,,,,,,,,Brian Keller,sa918951,662144
Oscar Rojas,,0.0549,0.0634,0.0629,4.64985,0.2777,0.1537,0,0,,1,4.352,1.0432,0.5554,0.51665,0.1516,0.3479,,0.0414,0.7458,6.7122,3.1311,2.14372,1.3644,0.171369,0.0799403,0.091429226,0.263255,1.3911,0.290869,0.708905,,,4.81358,-9.99E-05,-0.000679999,999,,,,,,,6.8,6.8,7,7,,,,,,,,,,,,,,,,,,,Oscar Rojas,sa3005098,676019
Tristan Stevens,MIA,0.0463,0.0727,0.0612,4.7862,0.2694,0.1554,0,0,,1,4.384,1.1172,0.5747,0.5318,0.1369,0.332,,0.0425,0.6279,5.6511,2.988,1.89127,1.2321,0.143225,0.0757299,0.067495443,0.278638,1.4492,0.302123,0.695405,,,4.81388,-9.99E-05,-0.000679999,999,,,,,,,6.8,6.8,7,7,,,,,,,,,,,,,,,,,,,Tristan Stevens,sa3019881,688306
Aaron Brooks,,0.0497,0.0674,0.0548,4.8339,0.3296,0.1426,0,0,,1,4.374,1.1477,0.5797,0.5371,0.1442,0.2809,,0.042,0.5972,5.3748,2.5281,2.12602,1.2978,0.136534,0.0642204,0.072313659,0.283306,1.4286,0.3032,0.692008,,,4.81538,-9.99E-05,-0.000679999,999,,,,,,,6.8,6.8,7,7,,,,,,,,,,,,,,,,,,,Aaron Brooks,12272,605156
Carlos Duran,ATH,0.0526,0.0687,0.0722,4.68603,0.1754,0.1754,0,0,,1,4.405,0.9796,0.5592,0.52067,0.1408,0.477,,0.0522,0.8837,7.9533,4.293,1.85262,1.2672,0.200613,0.108286,0.092326902,0.252748,1.4566,0.294182,0.712516,,,4.81708,-9.99E-05,-0.000679999,999,,,,,,,6.8,6.8,7,7,,,,,,,,,,,,,,,,,,,Carlos Duran,sa3006404,679922
Connor Jones,,0.0523,0.0691,0.0713,4.73211,0.1754,0.1754,0,0,,1,4.429,1.0763,0.5698,0.52579,0.1251,0.4207,,0.0498,0.6923,6.2307,3.7863,1.64559,1.1259,0.156311,0.0949876,0.061323106,0.271896,1.497,0.302824,0.701436,,,4.81968,-9.99E-05,-0.000679999,999,,,,,,,6.8,6.8,7,7,,,,,,,,,,,,,,,,,,,Connor Jones,sa738697,640453
Jose Fleury,HOU,0.0532,0.0647,0.0597,4.70826,0.2958,0.1498,0,0,,1,4.37,1.0057,0.5615,0.52314,0.1484,0.4201,,0.0406,0.8287,7.4583,3.7809,1.97263,1.3356,0.189634,0.0961327,0.093501151,0.257258,1.4258,0.292374,0.709583,,,4.82038,-9.99E-05,-0.000679999,999,,,,,,,6.8,6.8,7,7,,,,,,,,,,,,,,,,,,,Jose Fleury,sa3019255,800067
Spencer Giesting,ARI,0.054,0.0673,0.069,4.8519,0.1754,0.1754,0,0,,1,4.46,1.0745,0.5803,0.5391,0.1279,0.4452,,0.0516,0.7494,6.7446,4.0068,1.68329,1.1511,0.168027,0.0998206,0.06820628,0.271119,1.5197,0.30675,0.70071,,,4.82078,-9.99E-05,-0.000679999,999,,,,,,,6.8,6.8,7,7,,,,,,,,,,,,,,,,,,,Spencer Giesting,sa3020402,801517
Robinson Piña,MIA,0.0469,0.0748,0.0693,4.83453,0.1754,0.1754,0,0,,1,4.378,1.0854,0.5772,0.53717,0.1474,0.3389,,0.0495,0.7105,6.3945,3.0501,2.09649,1.3266,0.162289,0.0774098,0.084878944,0.272057,1.4243,0.299518,0.695519,,,4.82688,-9.99E-05,-0.000679999,999,,,,,,,6.8,6.8,7,7,,,,,,,,,,,,,,,,,,,Robinson Pina,sa3003123,673820
Kwang Hyun Kim,,0.0524,0.0668,0.0644,4.6683,0.2529,0.1589,0,0,,1,4.418,1.0309,0.5576,0.5187,0.1396,0.4411,,0.037,0.7939,7.1451,3.9699,1.79982,1.2564,0.179697,0.0998415,0.079855144,0.261656,1.472,0.296468,0.7163,,,4.82778,-9.99E-05,-0.000679999,999,,,,,,,6.8,6.8,7,7,,,,,,,,,,,,,,,,,,,Kwang Hyun Kim,27458,547942
Mike Minor,,0.053,0.0683,0.0711,4.74264,0.1754,0.1754,0,0,,1,4.337,1.0458,0.5618,0.52696,0.1685,0.3088,,0.0447,0.7945,7.1505,2.7792,2.57286,1.5165,0.183191,0.0712013,0.111989856,0.262533,1.3546,0.290449,0.70868,,,4.82848,-9.99E-05,-0.000679999,999,,,,,,,6.8,6.8,7,7,,,,,,,,,,,,,,,,,,,Mike Minor,10021,501985
TJ Shook,NYM,0.0533,0.0607,0.0482,4.59909,0.4294,0.1214,0,0,,1,4.356,0.9931,0.5473,0.51101,0.1544,0.375,,0.0594,0.824,7.416,3.375,2.19733,1.3896,0.189164,0.0860882,0.103076212,0.253238,1.3681,0.284962,0.712537,,,4.82888,-9.99E-05,-0.000679999,999,,,,,,,6.8,6.8,7,7,,,,,,,,,,,,,,,,,,,TJ Shook,sa3014915,669298
Jedixson Paez,BOS,0.05,0.068,0.0554,4.97934,0.2975,0.1495,0,0,,1,4.389,1.1245,0.5947,0.55326,0.142,0.336,,0.0449,0.6614,5.9526,3.024,1.96845,1.278,0.150695,0.076555,0.074139901,0.280557,1.4605,0.306581,0.686217,,,4.83238,-9.99E-05,-0.000679999,999,,,,,,,6.8,6.8,7,7,,,,,,,,,,,,,,,,,,,Jedixson Paez,sa3016264,699151
Michael Knorr,HOU,0.0525,0.0664,0.0611,4.8294,0.2604,0.1574,0,0,,1,4.383,1.0241,0.5745,0.5366,0.1525,0.4154,,0.0389,0.8393,7.5537,3.7386,2.02046,1.3725,0.19149,0.0947753,0.096714579,0.260671,1.4395,0.296775,0.705546,,,4.83328,-9.99E-05,-0.000679999,999,,,,,,,6.8,6.8,7,7,,,,,,,,,,,,,,,,,,,Michael Knorr,sa3020872,681077
Dylan Smith,DET,0.05,0.0711,0.0699,4.74228,0.1878,0.1728,0,0,,1,4.391,1.0658,0.5674,0.52692,0.1405,0.3692,,0.0409,0.6948,6.2532,3.3228,1.88191,1.2645,0.158233,0.0840811,0.074151687,0.267728,1.435,0.294157,0.700638,,,4.83368,-9.99E-05,-0.000679999,999,,,,,,,6.8,6.8,7,7,,,,,,,,,,,,,,,,,,,Dylan Smith,sa3018113,681916
Ty Blach,,0.0505,0.066,0.0545,4.73346,0.3486,0.1386,0,0,,1,4.354,1.1331,0.5664,0.52594,0.1475,0.2722,,0.0488,0.6053,5.4477,2.4498,2.22373,1.3275,0.139022,0.0625172,0.076504372,0.280957,1.4053,0.300469,0.699783,,,4.83638,-9.99E-05,-0.000679999,999,,,,,,,6.8,6.8,7,7,,,,,,,,,,,,,,,,,,,Ty Blach,14361,621389
Ethan Hankins,,0.0522,0.0691,0.0704,4.77873,0.1754,0.1754,0,0,,1,4.405,1.0347,0.5706,0.53097,0.1427,0.4245,,0.0438,0.7946,7.1514,3.8205,1.87185,1.2843,0.180386,0.0963678,0.084018163,0.262834,1.4592,0.297393,0.705563,,,4.83728,-9.99E-05,-0.000679999,999,,,,,,,6.8,6.8,7,7,,,,,,,,,,,,,,,,,,,Ethan Hankins,sa3008589,677945
Ryan Jennings,TOR,0.0521,0.0666,0.0616,4.76892,0.267,0.156,0,0,,1,4.397,1.0371,0.5687,0.52988,0.1483,0.389,,0.0524,0.7905,7.1145,3.501,2.03213,1.3347,0.179782,0.0884694,0.091312259,0.262185,1.4261,0.294617,0.703664,,,4.83758,-9.99E-05,-0.000679999,999,,,,,,,6.8,6.8,7,7,,,,,,,,,,,,,,,,,,,Ryan Jennings,sa3020634,688214
Peyton Plumlee,,0.0501,0.0661,0.0526,4.79781,0.3593,0.1363,0,0,,1,4.385,1.0375,0.5706,0.53309,0.1517,0.3893,,0.0456,0.8012,7.2108,3.5037,2.05805,1.3653,0.182714,0.0887799,0.093933851,0.262652,1.4268,0.295542,0.705028,,,4.84088,-9.99E-05,-0.000679999,999,,,,,,,6.8,6.8,7,7,,,,,,,,,,,,,,,,,,,Peyton Plumlee,sa3011654,690183
Rony García,,0.0497,0.0652,0.0482,4.82841,0.4022,0.1272,0,0,,1,4.368,1.0086,0.5702,0.53649,0.1664,0.3747,,0.0552,0.8879,7.9911,3.3723,2.36963,1.4976,0.203274,0.085783,0.117490835,0.256113,1.3833,0.292045,0.706834,,,4.84358,-9.99E-05,-0.000679999,999,,,,,,,6.8,6.8,7,7,,,,,,,,,,,,,,,,,,,Rony Garcia,20430,665621
Luis Perales,BOS,0.0524,0.0689,0.0681,4.89735,0.1754,0.1754,0,0,,1,4.415,1.0063,0.582,0.54415,0.1446,0.4675,,0.0448,0.8696,7.8264,4.2075,1.86011,1.3014,0.196965,0.105889,0.091075875,0.257847,1.4738,0.298321,0.701454,,,4.84398,-9.99E-05,-0.000679999,999,,,,,,,6.8,6.8,7,7,,,,,,,,,,,,,,,,,,,Luis Perales,sa3014677,691384
Brandon Birdsell,CHC,0.0531,0.068,0.0707,4.72599,0.182,0.174,0,0,,1,4.312,1.053,0.5618,0.52511,0.1645,0.2937,,0.0454,0.7391,6.6519,2.6433,2.51651,1.4805,0.171405,0.0681122,0.103293143,0.265046,1.3467,0.28948,0.703063,,,4.84408,-9.99E-05,-0.000679999,999,,,,,,,6.8,6.8,7,7,,,,,,,,,,,,,,,,,,,Brandon Birdsell,sa3020797,669361
Matt Canterino,MIN,0.051,0.07,0.066,4.93389,0.1903,0.1723,0,0,,1,4.398,1.0112,0.5825,0.54821,0.1633,0.4178,,0.0412,0.9089,8.1801,3.7602,2.17544,1.4697,0.206662,0.0949977,0.1116644,0.256715,1.429,0.295765,0.705193,,,4.84858,-9.99E-05,-0.000679999,999,,,,,,,6.8,6.8,7,7,,,,,,,,,,,,,,,,,,,Matt Canterino,sa3011530,683764
Wyatt Short,,0.0499,0.0628,0.0438,4.66695,0.4772,0.1112,0,0,,1,4.41,1.0492,0.5581,0.51855,0.1387,0.4089,,0.0484,0.7457,6.7113,3.6801,1.82367,1.2483,0.169093,0.0927211,0.076371893,0.265439,1.4581,0.296744,0.71207,,,4.85008,-9.99E-05,-0.000679999,999,,,,,,,6.8,6.8,7,7,,,,,,,,,,,,,,,,,,,Wyatt Short,sa874187,670151
Blayne Enlow,,0.0523,0.069,0.0703,4.78269,0.1754,0.1754,0,0,,1,4.371,1.0508,0.5698,0.53141,0.1524,0.3513,,0.0564,0.7601,6.8409,3.1617,2.16368,1.3716,0.173896,0.0803706,0.093525521,0.265133,1.4021,0.29448,0.700153,,,4.85058,-9.99E-05,-0.000679999,999,,,,,,,6.8,6.8,7,7,,,,,,,,,,,,,,,,,,,Blayne Enlow,sa3005117,669416
Connor Seabold,TBR,0.0493,0.0646,0.0445,4.79466,0.4426,0.1186,0,0,,1,4.314,1.0419,0.5656,0.53274,0.1795,0.2855,,0.054,0.8314,7.4826,2.5695,2.91208,1.6155,0.192721,0.0661799,0.126541495,0.262146,1.3274,0.290997,0.707927,,,4.85568,-9.99E-05,-0.000679999,750.9400024,,,,,,,6.8,6.8,7,7,,,,,,,,,,,,,,,,,,,Connor Seabold,19695,657756
Luis Medina,ATH,0.0522,0.0691,0.0715,4.71879,0.1754,0.1754,0,0,,1,4.411,0.9955,0.5633,0.52431,0.1389,0.4745,,0.056,0.854,7.686,4.2705,1.79979,1.2501,0.193607,0.107572,0.086034916,0.256539,1.47,0.296648,0.710836,,,4.85568,-9.99E-05,-0.000679999,999,,,,,,,6.8,6.8,7,7,,,,,,,,,,,,,,,,,,,Luis Medina,21649,665622
Dylan Ray,ARI,0.053,0.0683,0.0668,4.96503,0.1754,0.1754,0,0,,1,4.427,1.0687,0.591,0.55167,0.1417,0.412,,0.046,0.7619,6.8571,3.708,1.84927,1.2753,0.172103,0.0930653,0.079037726,0.269262,1.4807,0.302408,0.693821,,,4.85878,-9.99E-05,-0.000679999,999,,,,,,,6.8,6.8,7,7,,,,,,,,,,,,,,,,,,,Dylan Ray,sa3020392,691009
